#Lothringer et al. 2025
#wvl_cen_um wvl_width_um rp_rs2 rp_rs2_unc
2.724570329188342 0.006800341502420704 0.012313034947411991 0.0005682472025802019
2.731370652695959 0.006799980736450717 0.012333424572519963 0.0004713090864575945
2.7381706153460366 0.0067996181390697075 0.011749317461745252 0.00039901970184492844
2.7449702153071622 0.0067992537102745665 0.011572082537098205 0.00033823217376039745
2.751769450747923 0.006798887450066626 0.011938916213097249 0.00030182385453188823
2.7585683198369044 0.006798519358444555 0.011513011680207706 0.00025452340022853823
2.765366820742693 0.006798149435409684 0.011430243636532115 0.0002232308228055838
2.7721649516338767 0.006797777680961126 0.011523814307113254 0.00019469082321775527
2.778962710679041 0.006797404095099768 0.011538272889358067 0.00018118787511889884
2.7857600960467734 0.006797028677825168 0.011801047960351937 0.00017863636071604124
2.7925571059056606 0.006796651429137768 0.011418630268213506 0.0001557729763600947
2.7993537384242884 0.0067962723490366805 0.011976957387645181 0.00014540157973332203
2.806149991771245 0.006795891437521462 0.011723950316612691 0.00013709436620220467
2.8129458641151164 0.006795508694593444 0.011815918338976003 0.0001358971382823486
2.8197413536244893 0.006795124120252627 0.011570458977497823 0.0001377066024338509
2.82653645846795 0.0067947377144981225 0.01162328573541275 0.00013363317491610493
2.8333311768140854 0.006794349477330375 0.011440509045430994 0.00012250732097203682
2.8401255068314826 0.006793959408748496 0.0114400318303538 0.00012598696336429328
2.8469194466887284 0.0067935675087551495 0.011533318571951225 0.00012382061381999948
2.853712994554409 0.006793173777347228 0.011768006283855603 0.0001220931269979104
2.8605061485971115 0.006792778214526507 0.0114223434665859 0.00011597122612375513
2.867298906985422 0.006792380820291211 0.01148679392674389 0.0001295035841965573
2.8740912678879273 0.0067919815946453355 0.011576755858092785 0.00012042403851260517
2.8808832294732154 0.0067915805375835525 0.011659308038463446 0.00011171171853727574
2.887674789909871 0.0067911776491098585 0.011506670535876135 0.00011940311950869554
2.8944659473664824 0.006790772929221589 0.011368051061900449 0.00011178753569069371
2.9012567000116354 0.0067903663779214085 0.011423282672474439 0.00010920955012853663
2.908047046013918 0.006789957995208429 0.011443464100083385 0.00011585602119188468
2.9148369835419157 0.0067895477810804294 0.011468839773481378 0.00010628756895024184
2.9216265107642148 0.006789135735539187 0.011441719600584967 0.00010831657088199078
2.9284156258494023 0.006788721858586921 0.011407192386315526 0.00010885520567507151
2.935204326966067 0.006788306150218304 0.011430001378304707 0.00010719071345916067
2.9419926122827924 0.006787888610438664 0.011421986438689852 0.00010676122502714692
2.948780479968167 0.006787469239245336 0.011646370366053916 0.00010627825976803084
2.9555679281907783 0.006787048036636989 0.011654528506794186 0.00010669794701723019
2.9623549551192108 0.006786625002617619 0.011557835206447424 9.928356495509005e-05
2.9691415589220522 0.006786200137183673 0.011572328685812146 0.00010286963788989614
2.9759277377678894 0.0067857734403369285 0.011204484006992024 0.00010487673340478009
2.98271348982531 0.0067853449120773845 0.011692618052102392 0.00010112915887501906
2.9894988132628995 0.006784914552402821 0.011519199474089347 0.00010319532118999488
2.9962837062492444 0.00678448236131679 0.011576722191977125 0.0001046113397632059
3.003068166952932 0.0067840483388170725 0.011341856896484677 9.924579851781626e-05
3.0098521935425495 0.006783612484903667 0.011689247973743424 0.00010233918982307365
3.0166357841866827 0.0067831747995765745 0.01167750179692157 0.00010089973144542537
3.0234189370539184 0.006782735282836683 0.011609779577754444 0.00010484400823674856
3.030201650312844 0.006782293934683548 0.011574398208877599 0.00010823463788575693
3.0369839221320447 0.006781850755116725 0.011570074654200497 0.00010756448394394663
3.0437657506801084 0.006781405744137103 0.01150777787287774 0.00010339454361927677
3.050547134125622 0.006780958901745127 0.011471466299284175 9.990861046759112e-05
3.0573280706371726 0.006780510227937686 0.011559415000526426 0.0001035142886196627
3.064108558383346 0.0067800597227178905 0.011582002951250288 0.00010349545207527532
3.070888595532728 0.006779607386085296 0.01159994726582246 9.212020982988329e-05
3.077668180253907 0.0067791532180390135 0.011325436056739975 9.943132321923034e-05
3.0844473107154693 0.006778697218579932 0.01131720430414132 0.00010186893780613664
3.0912259850860018 0.006778239387705831 0.011594417171120157 0.00010238092124296167
3.0980042015340894 0.0067777797254215955 0.011548063781293604 0.00010034623957370715
3.104781958228322 0.006777318231720564 0.011493969144849374 0.0001023288280105868
3.1115592533372824 0.006776854906608509 0.01160292899424746 0.00010368712998962971
3.1183360850295614 0.0067763897500832115 0.011557287814633306 9.866512022670326e-05
3.1251124514737434 0.006775922762142894 0.011595026052563136 0.0001013379072765386
3.131888350838415 0.006775453942790666 0.011560576816721797 0.00010180204488094478
3.1386637812921636 0.006774983292024306 0.011533198431361394 9.742817460862257e-05
3.1454387410035753 0.006774510809846479 0.011545069427270016 9.98004143989496e-05
3.1522132281412367 0.0067740364962531885 0.011502783879328713 0.00010330795701679873
3.1589872408737363 0.006773560351247099 0.011479552747451955 9.913796759448663e-05
3.165760777369659 0.006773082374828654 0.011641646546412058 0.00010009777825660814
3.1725338357975916 0.006772602566996966 0.011424463982823601 0.00010073917481430402
3.1793064143261223 0.006772120927749814 0.011428113159636561 0.00010120781020901195
3.186078511123836 0.006771637457091639 0.011302356324819095 0.00010121477930803741
3.1928501243593197 0.006771152155019333 0.011769053032636865 9.796851929746861e-05
3.1996212522011604 0.006770665021534228 0.011461539048484223 9.855341422693199e-05
3.2063918928179467 0.006770176056635435 0.011584456532303403 9.948538458967953e-05
3.2131620443782616 0.006769685260322955 0.011504392497713923 0.00010067853254638825
3.219931705050696 0.006769192632598564 0.011610874948602596 0.0001000766316373901
3.2267008730038325 0.0067686981734595975 0.011422981016090017 0.00010942985104511297
3.23346954640626 0.0067682018829069435 0.011528839685313446 0.00010657727357809328
3.240237723426565 0.0067677037609423785 0.011575863762725066 0.0001005248084402268
3.2470054022333343 0.006767203807562794 0.01153164655270687 0.00010072809909548913
3.253772580995154 0.006766702022772186 0.011460772511036764 9.639182733890761e-05
3.2605392578806116 0.006766198406566559 0.01149168592912653 0.00010262718827351118
3.2673054310582934 0.006765692958949021 0.011656388501575176 0.00010274568777276546
3.274071098696787 0.006765185679915575 0.011543048761181113 0.0001076068384184099
3.280836258964677 0.006764676569472883 0.011589357136385512 0.00010139716145628753
3.2876009100305534 0.00676416562761295 0.011539010619555163 0.00010017277392177639
3.294365050062999 0.006763652854342439 0.01153321526534633 0.00011069511013462613
3.3011286772306025 0.006763138249656464 0.011612606148702239 0.00010862053566668229
3.3078917897019506 0.006762621813559022 0.011415794134263628 0.00010272331941206638
3.3146543856456296 0.006762103546047449 0.011604051426566783 0.00010813190081875364
3.321416463230227 0.006761583447123076 0.011343083007550122 0.00010697176511447234
3.328178020624329 0.00676106151678546 0.01137261857887893 0.00010644361632048103
3.3349390559965233 0.006760537755033269 0.011417533660623801 0.00010443631528745608
3.341699567515394 0.0067600121618682785 0.011497830327471818 0.00010493499476921753
3.34845955334953 0.006759484737291377 0.011404531699174651 0.00010894417249531278
3.3552190116675185 0.006758955481300344 0.011431123080969054 0.00010742282877536708
3.3619779406379435 0.006758424393895179 0.011213462779727889 0.00010330067619609447
3.368736338429394 0.006757891475077216 0.011474951041221688 0.00010868504123276595
3.375494203210456 0.006757356724846897 0.011668689335343964 0.00010222729042033961
3.3822515331497165 0.006756820143202447 0.011483640534714797 0.00010681099231601357
3.3890083264157624 0.006756281730144753 0.011639016754517466 0.0001080774450094148
3.395764581177179 0.006755741485673816 0.011455573982045891 0.00010428487261166716
3.4025202956025553 0.006755199409789636 0.011299327668768669 0.0001044161039591485
3.4092754678604766 0.006754655502491769 0.011712856591894057 0.00010466680464114716
3.4160300961195285 0.006754109763782434 0.011549308885125986 0.00010247720658665282
3.4227841785483006 0.006753562193657636 0.011532716952060313 0.00010791627386343027
3.4295377133153773 0.006753012792119151 0.011425841941093213 0.00011028583867637667
3.436290698589345 0.006752461559169642 0.011579322039993326 0.00010901926134873797
3.4430431325387927 0.0067519084948051145 0.01144097863213089 0.00010478434848313232
3.4497950133323045 0.0067513535990286755 0.011303280648344346 0.00010548293089714237
3.4565463391384696 0.006750796871836329 0.011597914709664755 0.00010893911110423061
3.463297108125872 0.006750238313234291 0.011684690877763755 0.00010539060177231865
3.470047318463102 0.006749677923216346 0.011594494832563373 0.00010775468800907019
3.4767969683187423 0.00674911570178649 0.011293574558349818 0.00011078407718118969
3.483546055861383 0.006748551648942502 0.011572013338503856 0.00011127858315168165
3.4902945792596087 0.0067479857646852714 0.011310320895383485 0.0001062788517362487
3.497042536682007 0.006747418049015241 0.011447719972963516 0.00010863978305947135
3.5037899262971646 0.006746848501931968 0.011636528984573145 0.00011544813876028267
3.5105367462736674 0.006746277123434563 0.011406266935850031 0.00011514647807037221
3.517282994780102 0.006745703913525247 0.01147205162734646 0.00011026626190369065
3.524028669985057 0.006745128872200912 0.011423986494314892 0.00011003006798131489
3.530773770057118 0.006744551999464665 0.01160630019032993 0.00010775861463136595
3.5375182931648714 0.006743973295314731 0.01150689468984327 0.00010886782591495211
3.5442622374769037 0.00674339275975111 0.011632123468957338 0.00010976417059869717
3.5510056011618016 0.006742810392775134 0.01140205012099533 0.00011127681361157631
3.557748382388153 0.006742226194384138 0.011432268751449107 0.00011353941798781572
3.564490579324543 0.006741640164581675 0.011508417131498668 0.00010724494425979552
3.5712321901395603 0.0067410523033655245 0.011467627068841309 0.00011989249417694136
3.57797321300179 0.006740462610735687 0.0115487896802122 0.0001153908926576738
3.5847136460798197 0.006739871086692162 0.01160749347441867 0.00010672720518459833
3.591453487542235 0.0067392777312349494 0.011464782203336509 0.00011371932353246632
3.598192735557623 0.006738682544367158 0.011603801334228754 0.0001135400587969631
3.6049313882945717 0.006738085526082571 0.011490122574926702 0.00011925155535050466
3.611669443921666 0.006737486676386961 0.011328819505430092 0.00011201760837417399
3.6184069006074937 0.006736885995278108 0.011518452503061919 0.00011300597832748826
3.6251437565206412 0.006736283482755123 0.011463028709223765 0.00011426362442211033
3.631880009829696 0.006735679138818451 0.011522035200895444 0.000116547746749367
3.6386156587032428 0.006735072963469868 0.011442494130206229 0.00011834899738584516
3.6453507013098703 0.006734464956706709 0.011393700365252831 0.00011607678236975803
3.652085135818164 0.006733855118530752 0.011370056429179631 0.00011530487027330164
3.6588189603967116 0.006733243448940662 0.01148490751486811 0.00011267084476445635
3.665552173214099 0.006732629947939106 0.011171869843557891 0.0001173915464477473
3.672284772438913 0.006732014615522974 0.011369087270325068 0.00011758759400055202
3.6790167562397404 0.0067313974516944874 0.011439303194080784 0.00011179699853453281
3.6857481227851685 0.006730778456450537 0.011468070711012733 0.00011787667284617586
3.692478870243783 0.006730157629796452 0.011446991529309393 0.00012593221941280472
3.699208996784172 0.006729534971726903 0.011473026088487336 0.00011132615442532036
3.705938500574921 0.0087474615776717 0.011711100944294683 0.00010267887646978914
3.8257246017456055 0.006717139191013022 0.011425339219616654 0.0001097132703668062
3.832441568374634 0.006716194650660423 0.011274723419034616 0.00012185942415108252
3.839157819747925 0.006715778042093223 0.011402589478144114 0.0001181216760320595
3.8458735942840576 0.006715208133226458 0.011439271172601915 0.0001196625460877367
3.8525886535644527 0.00671432009906292 0.011407213149152948 0.0001281581868470713
3.8593029975891113 0.006713867187515987 0.011392697264522916 0.00011632121991659825
3.866016864776611 0.0067134224562170886 0.011355183515280835 0.00012850086364333963
3.8727302551269522 0.006712667162258157 0.011317873903146546 0.00011901419269232878
3.8794426918029785 0.006711958357429104 0.01122993264521992 0.00012022163374013483
3.8861546516418457 0.006711548474084061 0.011446442487636922 0.00012025946414192527
3.8928661346435542 0.006710404512940915 0.011363164402217147 0.00012268016255407674
